solving instance uflp nldep holmberg 63 sqrt
Set parameter TokenServer to value "licences.gerad.lan"
Set parameter MIPGap to value 1e-06
Set parameter FuncPieceError to value 1e-06
Set parameter Threads to value 1
Set parameter FuncPieces to value -2
Set parameter TimeLimit to value 3600
Gurobi Optimizer version 12.0.2 build v12.0.2rc0 (linux64 - "AlmaLinux 9.6 (Sage Margay)")

CPU model: Intel(R) Xeon(R) Gold 6258R CPU @ 2.70GHz, instruction set [SSE2|AVX|AVX2|AVX512]
Thread count: 56 physical cores, 56 logical processors, using up to 1 threads

Non-default parameters:
TimeLimit  3600
MIPGap  1e-06
Threads  1
FuncPieces  -2
FuncPieceError  1e-06

Optimize a model with 6290 rows, 6150 columns and 24150 nonzeros
Model fingerprint: 0xdff8b33a
Model has 30 function constraints treated as nonlinear
  30 POW
Variable types: 6120 continuous, 30 integer (30 binary)
Coefficient statistics:
  Matrix range     [2e-04, 1e+03]
  Objective range  [1e+00, 9e+02]
  Bounds range     [6e-13, 1e+10]
  RHS range        [1e+00, 1e+00]
Warning: Model contains large bounds
         Consider reformulating model or setting NumericFocus parameter
         to avoid numerical issues.

User MIP start did not produce a new incumbent solution

Presolve removed 6060 rows and 90 columns
Presolve time: 0.01s
Presolved: 380 rows, 6061 columns, 12330 nonzeros
Presolved model has 30 nonlinear constraint(s)

Solving non-convex MINLP

Variable types: 6061 continuous, 0 integer (0 binary)

Root relaxation: objective 9.868654e+03, 60 iterations, 0.00 seconds (0.00 work units)
Another try with MIP start

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

     0     0 9868.65405    0   30          - 9868.65405      -     -    0s
     0     0 9868.65405    0   30          - 9868.65405      -     -    0s
     0     2 9868.65405    0   30          - 9868.65405      -     -    0s
*  397   257             199    14295.649017 10095.2540  29.4%   2.7    0s
*  900   466             199    14294.138328 11500.1302  19.5%   2.3    2s
  1616   833 14275.7456   96   26 14294.1383 11521.3449  19.4%   1.9    5s
  3284  2279     cutoff  102      14294.1383 11765.5815  17.7%   1.6   10s
  4898  3613 14123.2581   77   20 14294.1383 11895.3642  16.8%   1.5   15s
  6524  4893     cutoff   90      14294.1383 11957.6099  16.3%   1.5   20s
  8156  6215 13880.1914   79   28 14294.1383 12007.3860  16.0%   1.5   25s
  9711  7390 12559.2022   45   27 14294.1383 12039.2985  15.8%   1.5   30s
 11230  8593 12639.4660   43   27 14294.1383 12049.0277  15.7%   1.5   35s
 12835  9842 12702.8672   51   27 14294.1383 12071.2002  15.6%   1.4   40s
*13527 10242             189    14280.167986 12073.7657  15.5%   1.4   41s
 872506 623118     cutoff   78      14266.7953 12721.0842  10.8%   1.4 2950s
 874121 624183 13829.6989   59   25 14266.7953 12721.3186  10.8%   1.4 2955s
 875690 625236 14025.1222   79   24 14266.7953 12721.6254  10.8%   1.4 2960s
 877277 626351 14021.8110   73   25 14266.7953 12721.8701  10.8%   1.4 2965s
 878858 627476 13203.5956   60   27 14266.7953 12722.1933  10.8%   1.4 2970s
 880404 628544 12930.5199   48   25 14266.7953 12722.4646  10.8%   1.4 2975s
 882014 629624 14209.3713   78   19 14266.7953 12722.6940  10.8%   1.4 2980s
 883537 630683 13814.9216   57   25 14266.7953 12722.9809  10.8%   1.4 2985s
 885054 631708 13066.5536   58   25 14266.7953 12723.2184  10.8%   1.4 2990s
 886610 632804     cutoff   91      14266.7953 12723.5268  10.8%   1.4 2995s
 888179 633863 13812.2993   76   25 14266.7953 12723.7236  10.8%   1.4 3000s
 889713 634937 13261.1855   54   26 14266.7953 12723.9479  10.8%   1.4 3005s
 891278 636014 14105.2330   69   26 14266.7953 12724.1571  10.8%   1.4 3010s
 892849 637135 13010.7217   49   24 14266.7953 12724.4744  10.8%   1.4 3015s
 894377 638195 13806.6293   77   26 14266.7953 12724.7460  10.8%   1.4 3020s
 896015 639367 13970.8307   66   27 14266.7953 12724.9402  10.8%   1.4 3025s
 897599 640467 13567.1573   62   26 14266.7953 12725.2038  10.8%   1.4 3030s
 899124 641484 14104.6500   69   22 14266.7953 12725.3457  10.8%   1.4 3035s
 900689 642587 13255.9917   61   28 14266.7953 12725.6120  10.8%   1.4 3040s
 902256 643686 14150.1252   81   25 14266.7953 12725.8326  10.8%   1.4 3045s
 903845 644787 13470.0173   53   24 14266.7953 12726.0503  10.8%   1.4 3050s
 905400 645888 14184.9988   71   27 14266.7953 12726.3101  10.8%   1.4 3055s
 907011 646959 14054.1937   71   21 14266.7953 12726.5245  10.8%   1.4 3060s
 908663 648143     cutoff   88      14266.7953 12726.7279  10.8%   1.4 3065s
 910179 649225 13688.1103   59   25 14266.7953 12727.0621  10.8%   1.4 3070s
 911732 650248 13284.5594   58   26 14266.7953 12727.3175  10.8%   1.4 3075s
 913294 651340 13543.3558   66   27 14266.7953 12727.5616  10.8%   1.4 3080s
 914907 652489 14214.5323   85   20 14266.7953 12727.7529  10.8%   1.4 3085s
 916460 653524 13674.5782   63   25 14266.7953 12727.9560  10.8%   1.4 3090s
 918016 654658 14156.0619   63   25 14266.7953 12728.1713  10.8%   1.4 3095s
 919664 655836 13583.4160   58   23 14266.7953 12728.4310  10.8%   1.4 3100s
 921204 656908 13708.5943   65   27 14266.7953 12728.5719  10.8%   1.4 3105s
 922730 658000 13749.3728   68   27 14266.7953 12728.8654  10.8%   1.4 3110s
 924309 659053 12986.0624   51   27 14266.7953 12729.0340  10.8%   1.4 3115s
 925859 660131 14213.6466   70   24 14266.7953 12729.2480  10.8%   1.4 3120s
 927427 661177 13696.4416   73   27 14266.7953 12729.5602  10.8%   1.4 3125s
 928962 662228 14215.0963   78   22 14266.7953 12729.7828  10.8%   1.4 3130s
 930557 663285 14057.4345   62   24 14266.7953 12730.0105  10.8%   1.4 3135s
 932102 664380 13283.4905   57   27 14266.7953 12730.2318  10.8%   1.4 3140s
 933663 665479 13093.4205   52   24 14266.7953 12730.4004  10.8%   1.4 3145s
 935245 666645 14013.2175   77   22 14266.7953 12730.5934  10.8%   1.4 3150s
 936899 667799 13294.6904   48   23 14266.7953 12730.8812  10.8%   1.4 3155s
 938469 668895 13964.4111   62   25 14266.7953 12731.1247  10.8%   1.4 3160s
 940077 669993 13662.4699   59   24 14266.7953 12731.4118  10.8%   1.4 3165s
 941675 671117 14226.6172   82   22 14266.7953 12731.5883  10.8%   1.4 3170s
 943247 672195 13960.6971   56   24 14266.7953 12731.7811  10.8%   1.4 3175s
 944789 673229 13948.3443   74   24 14266.7953 12732.0069  10.8%   1.4 3180s
 946370 674314     cutoff   86      14266.7953 12732.3051  10.8%   1.4 3185s
 947940 675406 14106.0366   70   23 14266.7953 12732.5781  10.8%   1.4 3190s
 949502 676490     cutoff   76      14266.7953 12732.7810  10.8%   1.4 3195s
 951032 677586 13943.8774   64   23 14266.7953 12733.0157  10.8%   1.4 3200s
 952607 678653 13964.3251   67   27 14266.7953 12733.2467  10.7%   1.4 3205s
 954189 679757 14016.4664   71   26 14266.7953 12733.4594  10.7%   1.4 3210s
 955757 680833 13639.3174   72   25 14266.7953 12733.7424  10.7%   1.4 3215s
 957358 681954 13915.2950   71   25 14266.7953 12733.9713  10.7%   1.4 3220s
 958988 683094     cutoff   86      14266.7953 12734.2211  10.7%   1.4 3225s
 960593 684231 13759.4611   65   22 14266.7953 12734.5674  10.7%   1.4 3230s
 962185 685305 13835.9890   74   26 14266.7953 12734.8036  10.7%   1.4 3235s
 963780 686416 13017.1489   54   26 14266.7953 12735.0666  10.7%   1.4 3240s
 965355 687503 13363.8066   61   24 14266.7953 12735.2155  10.7%   1.4 3245s
 966994 688684 13394.6091   58   26 14266.7953 12735.4016  10.7%   1.4 3250s
 968674 689876 13663.5126   54   24 14266.7953 12735.6325  10.7%   1.4 3255s
 970299 690957     cutoff   91      14266.7953 12735.9055  10.7%   1.4 3260s
 971897 692069 14241.5298   86   20 14266.7953 12736.2627  10.7%   1.4 3265s
 973505 693233 13826.7229   68   24 14266.7953 12736.4439  10.7%   1.4 3270s
 975123 694331 14215.3947   85   23 14266.7953 12736.6132  10.7%   1.4 3275s
 976742 695474 13523.7845   54   27 14266.7953 12736.8536  10.7%   1.4 3280s
 978392 696582 13406.2791   62   25 14266.7953 12737.1197  10.7%   1.4 3285s
 979984 697678 13349.5841   49   26 14266.7953 12737.3207  10.7%   1.4 3290s
 981640 698772 14104.0349   70   26 14266.7953 12737.6284  10.7%   1.4 3295s
 983211 699867 13972.8134   61   24 14266.7953 12737.7894  10.7%   1.4 3300s
 984779 700951 13391.3933   50   25 14266.7953 12737.9932  10.7%   1.4 3305s
 986365 702159 13462.9768   66   24 14266.7953 12738.1626  10.7%   1.4 3310s
 988002 703326 14033.8767   83   25 14266.7953 12738.3672  10.7%   1.4 3315s
 989683 704531 13615.4419   67   25 14266.7953 12738.6272  10.7%   1.4 3320s
 991343 705655 13817.7626   74   23 14266.7953 12738.9012  10.7%   1.4 3325s
 992960 706776 13892.8070   82   28 14266.7953 12739.2061  10.7%   1.4 3330s
 994634 707898 14252.9815   83   16 14266.7953 12739.4045  10.7%   1.4 3335s
 996266 709018 14237.4999   84   22 14266.7953 12739.7089  10.7%   1.4 3340s
 997867 710079 14194.5878   81   22 14266.7953 12739.9642  10.7%   1.4 3345s
 999448 711220 13534.2635   63   27 14266.7953 12740.0856  10.7%   1.4 3350s
 1001056 712340 13101.2567   62   27 14266.7953 12740.3603  10.7%   1.4 3355s
 1002711 713477 14131.5627   71   22 14266.7953 12740.5541  10.7%   1.4 3360s
 1004455 714717 13754.0842   69   24 14266.7953 12740.7886  10.7%   1.4 3365s
 1006024 715750 13996.9763   55   20 14266.7953 12741.0405  10.7%   1.4 3370s
 1007613 716863 13958.8713   65   25 14266.7953 12741.3313  10.7%   1.4 3375s
 1009218 717948 14091.9715   77   25 14266.7953 12741.5420  10.7%   1.4 3380s
 1010805 719039 13377.8712   51   24 14266.7953 12741.8060  10.7%   1.4 3385s
 1012372 720156     cutoff   84      14266.7953 12741.9570  10.7%   1.4 3390s
 1014019 721317 14141.4876   82   22 14266.7953 12742.2721  10.7%   1.4 3395s
 1015666 722366 13456.0850   69   27 14266.7953 12742.5071  10.7%   1.4 3400s
 1017275 723491 12949.0426   52   25 14266.7953 12742.7941  10.7%   1.4 3405s
 1018902 724608 14127.7162   77   22 14266.7953 12742.9382  10.7%   1.4 3410s
 1020555 725761 13352.0007   59   26 14266.7953 12743.1460  10.7%   1.4 3415s
 1022213 726877 13483.1260   65   24 14266.7953 12743.4998  10.7%   1.4 3420s
 1023810 727958 14026.1032   76   25 14266.7953 12743.6967  10.7%   1.4 3425s
 1025404 729138 14256.9553   77   23 14266.7953 12743.8558  10.7%   1.4 3430s
 1027064 730328     cutoff   58      14266.7953 12744.0710  10.7%   1.4 3435s
 1028677 731417     cutoff   77      14266.7953 12744.3885  10.7%   1.4 3440s
 1030281 732515 14159.4768   89   25 14266.7953 12744.6212  10.7%   1.4 3445s
 1031933 733661 13442.8664   63   25 14266.7953 12744.9023  10.7%   1.4 3450s
 1033571 734759 13229.9200   62   26 14266.7953 12745.1565  10.7%   1.4 3455s
 1035196 735882 13706.0092   67   25 14266.7953 12745.3748  10.7%   1.4 3460s
 1036841 737053 14221.6331   76   21 14266.7953 12745.5845  10.7%   1.4 3465s
 1038417 738117 14049.9744   55   23 14266.7953 12745.7721  10.7%   1.4 3470s
 1040103 739311 13968.9619   77   25 14266.7953 12746.0043  10.7%   1.4 3475s
 1041687 740427     cutoff   84      14266.7953 12746.1872  10.7%   1.4 3480s
 1043323 741577 13161.5130   59   27 14266.7953 12746.4587  10.7%   1.4 3485s
 1044961 742663 13752.4530   58   23 14266.7953 12746.6573  10.7%   1.4 3490s
 1046574 743786 13869.0603   59   24 14266.7953 12746.8976  10.7%   1.4 3495s
 1048169 744833 13922.2909   72   25 14266.7953 12747.1064  10.7%   1.4 3500s
 1049804 746024 13730.5943   70   24 14266.7953 12747.2988  10.7%   1.4 3505s
 1051444 747234 13658.9105   66   23 14266.7953 12747.5327  10.6%   1.4 3510s
 1053075 748387 14175.9143   81   22 14266.7953 12747.7432  10.6%   1.4 3515s
 1054730 749514 14195.5687   65   23 14266.7953 12748.0135  10.6%   1.4 3520s
 1056426 750662 14119.5485   73   21 14266.7953 12748.2320  10.6%   1.4 3525s
 1058086 751780 14148.5596   67   24 14266.7953 12748.4469  10.6%   1.4 3530s
 1059725 752893 12921.6854   50   26 14266.7953 12748.7240  10.6%   1.4 3535s
 1061337 754007 13501.1779   58   27 14266.7953 12748.9073  10.6%   1.4 3540s
 1062974 755126 13548.1191   63   25 14266.7953 12749.1116  10.6%   1.4 3545s
 1064624 756290 13573.2548   66   27 14266.7953 12749.3592  10.6%   1.4 3550s
 1066320 757494 14259.6553   76   24 14266.7953 12749.5634  10.6%   1.4 3555s
 1068016 758680 14139.1548   64   25 14266.7953 12749.7494  10.6%   1.4 3560s
 1069676 759814 13484.7596   60   24 14266.7953 12750.0141  10.6%   1.4 3565s
 1071358 760992 13932.5879   80   26 14266.7953 12750.2470  10.6%   1.4 3570s
 1072996 762148 13660.4492   59   25 14266.7953 12750.5801  10.6%   1.4 3575s
 1074856 763524 14108.5663   87   24 14266.7953 12750.7165  10.6%   1.4 3580s
 1076565 764737 13429.0167   60   26 14266.7953 12750.8952  10.6%   1.4 3585s
 1078230 765852 14207.0560   73   20 14266.7953 12751.1581  10.6%   1.4 3590s
 1079958 767054 13957.1516   72   25 14266.7953 12751.3632  10.6%   1.4 3595s

Explored 1081706 nodes (1562223 simplex iterations) in 3600.00 seconds (1211.99 work units)
Thread count was 1 (of 56 available processors)

Solution count 5: 14266.8 14279.7 14280.2 ... 14295.6

Time limit reached
Best objective 1.426679533973e+04, best bound 1.275164975308e+04, gap 10.6201%

User-callback calls 4007355, time in user-callback 2.27 sec
reading holmberg data file ../../../../../instances/uflp/holmberg/p63
primal_bound = 14266.79533973396, dual_bound = 12751.649753079513, gap = 10.620083561685838, time = 3600.01
OPTIMAL LOCATIONS:
y[1] = 1.0
y[2] = 1.0
y[3] = 1.0
y[4] = 1.0
y[5] = 1.0
y[6] = 1.0
y[7] = 1.0
y[8] = 1.0
y[9] = 1.0
y[10] = 1.0
y[11] = 1.0
y[12] = 1.0
y[13] = 1.0
y[14] = 1.0
y[15] = 1.0
y[16] = 1.0
y[17] = 1.0
y[18] = 1.0
y[19] = 1.0
y[20] = 1.0
y[21] = 1.0
y[22] = 1.0
y[23] = 1.0
y[24] = 1.0
y[25] = 1.0
y[26] = 1.0
y[27] = 1.0
y[28] = 1.0
y[29] = 1.0
y[30] = 1.0
OPTIMAL WAREHOUSING:
f[1] = 233.0
f[2] = 110.0
f[3] = 289.39976520311166
f[4] = 154.0
f[5] = 240.0
f[6] = 184.60023479688832
f[7] = 210.83816835677177
f[8] = 162.0
f[9] = 252.0
f[10] = 118.0
f[11] = 241.51687971094861
f[12] = 217.0
f[13] = 266.0
f[14] = 162.0
f[15] = 122.0
f[16] = 199.0
f[17] = 104.0
f[18] = 142.0
f[19] = 253.0
f[20] = 323.1618316432282
f[21] = 147.0
f[22] = 139.0
f[23] = 142.0
f[24] = 206.48312028905139
f[25] = 335.0
f[26] = 259.0
f[27] = 141.0
f[28] = 283.0
f[29] = 320.0
f[30] = 120.0
OPTIMAL WAREHOUSING COSTS:
nlobj[1] = 235.77261036533113
nlobj[2] = 159.17124099289887
nlobj[3] = 197.9450685763004
nlobj[4] = 220.016625881467
nlobj[5] = 112.68797756606081
nlobj[6] = 237.40198696827363
nlobj[7] = 114.3757897606923
nlobj[8] = 217.9831219779438
nlobj[9] = 285.1133921425987
nlobj[10] = 205.69103437667985
nlobj[11] = 181.6281832745402
nlobj[12] = 267.59875448011525
nlobj[13] = 231.20232110855918
nlobj[14] = 122.62663280826757
nlobj[15] = 127.24586700935903
nlobj[16] = 193.09920351332678
nlobj[17] = 127.55639325212952
nlobj[18] = 89.88923333298305
nlobj[19] = 152.02185759944732
nlobj[20] = 224.16315077731636
nlobj[21] = 158.1850142110072
nlobj[22] = 209.93372670539534
nlobj[23] = 200.41679559171274
nlobj[24] = 109.8692034401015
nlobj[25] = 170.7053752875956
nlobj[26] = 161.4525414070925
nlobj[27] = 168.02553677236338
nlobj[28] = 287.25020836666005
nlobj[29] = 116.12255312120409
nlobj[30] = 87.130859858594
OPTIMAL ASSIGNMENTS:
x[1, 20] = 1.0
x[1, 62] = 1.0
x[1, 82] = 1.0
x[1, 99] = 1.0
x[1, 106] = 1.0
x[1, 154] = 1.0
x[1, 177] = 1.0
x[1, 189] = 1.0
x[2, 14] = 1.0
x[2, 17] = 1.0
x[2, 171] = 1.0
x[3, 5] = 1.0
x[3, 30] = 1.0
x[3, 88] = 0.4088836711802596
x[3, 95] = 1.0
x[3, 127] = 1.0
x[3, 157] = 1.0
x[3, 176] = 1.0
x[3, 183] = 1.0
x[3, 191] = 1.0
x[4, 96] = 1.0
x[4, 110] = 1.0
x[4, 137] = 1.0
x[4, 138] = 1.0
x[4, 159] = 1.0
x[4, 169] = 1.0
x[5, 11] = 1.0
x[5, 33] = 1.0
x[5, 44] = 1.0
x[5, 105] = 1.0
x[5, 107] = 1.0
x[5, 112] = 1.0
x[5, 168] = 1.0
x[5, 194] = 1.0
x[6, 23] = 1.0
x[6, 67] = 1.0
x[6, 88] = 0.5911163288197403
x[6, 146] = 1.0
x[6, 165] = 1.0
x[6, 167] = 1.0
x[6, 181] = 1.0
x[7, 36] = 1.0
x[7, 43] = 1.0
x[7, 56] = 1.0
x[7, 73] = 0.7794099555884263
x[7, 87] = 1.0
x[7, 92] = 1.0
x[7, 98] = 1.0
x[7, 193] = 1.0
x[8, 63] = 1.0
x[8, 90] = 1.0
x[8, 118] = 1.0
x[8, 195] = 1.0
x[8, 197] = 1.0
x[9, 38] = 1.0
x[9, 45] = 1.0
x[9, 55] = 1.0
x[9, 64] = 1.0
x[9, 79] = 1.0
x[9, 116] = 1.0
x[9, 120] = 1.0
x[9, 155] = 1.0
x[9, 186] = 1.0
x[10, 42] = 1.0
x[10, 58] = 1.0
x[10, 74] = 1.0
x[10, 83] = 1.0
x[10, 136] = 1.0
x[11, 25] = 1.0
x[11, 81] = 0.4606751884379446
x[11, 140] = 1.0
x[11, 163] = 1.0
x[11, 178] = 1.0
x[11, 180] = 1.0
x[11, 199] = 1.0
x[12, 57] = 1.0
x[12, 66] = 1.0
x[12, 122] = 1.0
x[12, 128] = 1.0
x[12, 143] = 1.0
x[12, 144] = 1.0
x[12, 156] = 1.0
x[13, 6] = 1.0
x[13, 72] = 1.0
x[13, 114] = 1.0
x[13, 115] = 1.0
x[13, 141] = 1.0
x[13, 185] = 1.0
x[13, 196] = 1.0
x[14, 13] = 1.0
x[14, 47] = 1.0
x[14, 65] = 1.0
x[14, 86] = 1.0
x[14, 160] = 1.0
x[14, 161] = 1.0
x[15, 50] = 1.0
x[15, 68] = 1.0
x[15, 174] = 1.0
x[16, 7] = 1.0
x[16, 40] = 1.0
x[16, 102] = 1.0
x[16, 148] = 1.0
x[16, 158] = 1.0
x[16, 198] = 1.0
x[17, 22] = 1.0
x[17, 34] = 1.0
x[17, 52] = 1.0
x[17, 54] = 1.0
x[17, 80] = 1.0
x[17, 126] = 1.0
x[18, 119] = 1.0
x[18, 123] = 1.0
x[18, 130] = 1.0
x[18, 152] = 1.0
x[19, 1] = 1.0
x[19, 16] = 1.0
x[19, 21] = 1.0
x[19, 26] = 1.0
x[19, 41] = 1.0
x[19, 59] = 1.0
x[19, 71] = 1.0
x[19, 104] = 1.0
x[20, 2] = 1.0
x[20, 28] = 1.0
x[20, 31] = 1.0
x[20, 32] = 1.0
x[20, 46] = 1.0
x[20, 49] = 1.0
x[20, 73] = 0.2205900444115736
x[20, 111] = 1.0
x[20, 124] = 1.0
x[20, 173] = 1.0
x[20, 184] = 1.0
x[20, 200] = 1.0
x[21, 18] = 1.0
x[21, 37] = 1.0
x[21, 77] = 1.0
x[21, 134] = 1.0
x[21, 172] = 1.0
x[22, 3] = 1.0
x[22, 48] = 1.0
x[22, 170] = 1.0
x[22, 182] = 1.0
x[22, 190] = 1.0
x[22, 192] = 1.0
x[23, 9] = 1.0
x[23, 19] = 1.0
x[23, 109] = 1.0
x[23, 142] = 1.0
x[24, 75] = 1.0
x[24, 76] = 1.0
x[24, 78] = 1.0
x[24, 81] = 0.5393248115620555
x[24, 135] = 1.0
x[24, 153] = 1.0
x[24, 188] = 1.0
x[25, 24] = 1.0
x[25, 39] = 1.0
x[25, 51] = 1.0
x[25, 53] = 1.0
x[25, 108] = 1.0
x[25, 132] = 1.0
x[25, 147] = 1.0
x[25, 151] = 1.0
x[25, 164] = 1.0
x[26, 60] = 1.0
x[26, 70] = 1.0
x[26, 84] = 1.0
x[26, 93] = 1.0
x[26, 94] = 1.0
x[26, 103] = 1.0
x[26, 133] = 1.0
x[26, 145] = 1.0
x[26, 150] = 1.0
x[27, 121] = 1.0
x[27, 125] = 1.0
x[27, 129] = 1.0
x[27, 175] = 1.0
x[28, 4] = 1.0
x[28, 8] = 1.0
x[28, 27] = 1.0
x[28, 35] = 1.0
x[28, 89] = 1.0
x[28, 113] = 1.0
x[28, 149] = 1.0
x[28, 162] = 1.0
x[28, 166] = 1.0
x[29, 10] = 1.0
x[29, 12] = 1.0
x[29, 15] = 1.0
x[29, 69] = 1.0
x[29, 91] = 1.0
x[29, 97] = 1.0
x[29, 100] = 1.0
x[29, 101] = 1.0
x[29, 117] = 1.0
x[29, 131] = 1.0
x[29, 139] = 1.0
x[29, 187] = 1.0
x[30, 29] = 1.0
x[30, 61] = 1.0
x[30, 85] = 1.0
x[30, 179] = 1.0
fixed costs = 30239.0
assignment costs = 8894.513079207944
warehousing costs = 5372.282260526016
total cost = 14266.795339733959
