solver,problem,instance,gridno,cost,dualbound-0.1,primalbound-0.1,gap-0.1,nit-0.1,npieces-0.1,cpu-0.1,dualbound-0.01,primalbound-0.01,gap-0.01,nit-0.01,npieces-0.01,cpu-0.01,dualbound-0.001,primalbound-0.001,gap-0.001,nit-0.001,npieces-0.001,cpu-0.001,dualbound-0.0001,primalbound-0.0001,gap-0.0001,nit-0.0001,npieces-0.0001,cpu-0.0001
ipwlb,mcnd_arcs,c52,308,sqrt,-1.0e20,1.0e20,100.0,1,3102,3601.274263389,-1.0e20,1.0e20,100.0,1,3102,3601.274263389,-1.0e20,1.0e20,100.0,1,3102,3601.274263389,-1.0e20,1.0e20,100.0,1,3102,3601.274263389
ipwlb,mcnd_arcs,c52,309,square,-1.0e20,1.0e20,100.0,1,4653,3601.281689374,-1.0e20,1.0e20,100.0,1,4653,3601.281689374,-1.0e20,1.0e20,100.0,1,4653,3601.281689374,-1.0e20,1.0e20,100.0,1,4653,3601.281689374
ipwlb,mcnd_arcs,c100_400_30_F_L_10,31,exp,-1.0e20,1.0e20,100.0,1,1578,3601.106737177,-1.0e20,1.0e20,100.0,1,1578,3601.106737177,-1.0e20,1.0e20,100.0,1,1578,3601.106737177,-1.0e20,1.0e20,100.0,1,1578,3601.106737177
ipwlb,mcnd_arcs,c52,310,log,-1.0e20,1.0e20,100.0,1,2585,3601.27156142,-1.0e20,1.0e20,100.0,1,2585,3601.27156142,-1.0e20,1.0e20,100.0,1,2585,3601.27156142,-1.0e20,1.0e20,100.0,1,2585,3601.27156142
ipwlb,mcnd_arcs,c53,311,exp,-1.0e20,1.0e20,100.0,1,2080,3602.1032072320004,-1.0e20,1.0e20,100.0,1,2080,3602.1032072320004,-1.0e20,1.0e20,100.0,1,2080,3602.1032072320004,-1.0e20,1.0e20,100.0,1,2080,3602.1032072320004
ipwlb,mcnd_arcs,c53,312,cubic,-1.0e20,1.0e20,100.0,1,2600,3602.109497445,-1.0e20,1.0e20,100.0,1,2600,3602.109497445,-1.0e20,1.0e20,100.0,1,2600,3602.109497445,-1.0e20,1.0e20,100.0,1,2600,3602.109497445
ipwlb,mcnd_arcs,c53,313,sinabc1,-1.0e20,1.0e20,100.0,1,4680,3602.096821523,-1.0e20,1.0e20,100.0,1,4680,3602.096821523,-1.0e20,1.0e20,100.0,1,4680,3602.096821523,-1.0e20,1.0e20,100.0,1,4680,3602.096821523
ipwlb,mcnd_arcs,c53,314,sinabc2,-1.0e20,1.0e20,100.0,1,4680,3602.0070308520003,-1.0e20,1.0e20,100.0,1,4680,3602.0070308520003,-1.0e20,1.0e20,100.0,1,4680,3602.0070308520003,-1.0e20,1.0e20,100.0,1,4680,3602.0070308520003
ipwlb,mcnd_arcs,c53,315,sinabc3,-1.0e20,1.0e20,100.0,1,6760,3602.204626996,-1.0e20,1.0e20,100.0,1,6760,3602.204626996,-1.0e20,1.0e20,100.0,1,6760,3602.204626996,-1.0e20,1.0e20,100.0,1,6760,3602.204626996
ipwlb,mcnd_arcs,c53,317,pardivexp,-1.0e20,1.0e20,100.0,1,4680,3602.0316402860003,-1.0e20,1.0e20,100.0,1,4680,3602.0316402860003,-1.0e20,1.0e20,100.0,1,4680,3602.0316402860003,-1.0e20,1.0e20,100.0,1,4680,3602.0316402860003
ipwlb,mcnd_arcs,c53,318,sqrt,-1.0e20,1.0e20,100.0,1,3120,3602.553711164,-1.0e20,1.0e20,100.0,1,3120,3602.553711164,-1.0e20,1.0e20,100.0,1,3120,3602.553711164,-1.0e20,1.0e20,100.0,1,3120,3602.553711164
ipwlb,mcnd_arcs,c53,319,square,-1.0e20,1.0e20,100.0,1,4680,3602.5694513810004,-1.0e20,1.0e20,100.0,1,4680,3602.5694513810004,-1.0e20,1.0e20,100.0,1,4680,3602.5694513810004,-1.0e20,1.0e20,100.0,1,4680,3602.5694513810004
ipwlb,mcnd_arcs,c100_400_30_F_L_10,32,cubic,-1.0e20,1.0e20,100.0,1,2000,3601.1670016020003,-1.0e20,1.0e20,100.0,1,2000,3601.1670016020003,-1.0e20,1.0e20,100.0,1,2000,3601.1670016020003,-1.0e20,1.0e20,100.0,1,2000,3601.1670016020003
ipwlb,mcnd_arcs,c53,320,log,-1.0e20,1.0e20,100.0,1,2600,3602.493611318,-1.0e20,1.0e20,100.0,1,2600,3602.493611318,-1.0e20,1.0e20,100.0,1,2600,3602.493611318,-1.0e20,1.0e20,100.0,1,2600,3602.493611318
ipwlb,mcnd_arcs,c54,321,exp,-1.0e20,1.0e20,100.0,1,2080,3602.059602141,-1.0e20,1.0e20,100.0,1,2080,3602.059602141,-1.0e20,1.0e20,100.0,1,2080,3602.059602141,-1.0e20,1.0e20,100.0,1,2080,3602.059602141
ipwlb,mcnd_arcs,c54,322,cubic,-1.0e20,1.0e20,100.0,1,2600,3602.0718502910004,-1.0e20,1.0e20,100.0,1,2600,3602.0718502910004,-1.0e20,1.0e20,100.0,1,2600,3602.0718502910004,-1.0e20,1.0e20,100.0,1,2600,3602.0718502910004
ipwlb,mcnd_arcs,c54,323,sinabc1,-1.0e20,1.0e20,100.0,1,4680,3601.940822254,-1.0e20,1.0e20,100.0,1,4680,3601.940822254,-1.0e20,1.0e20,100.0,1,4680,3601.940822254,-1.0e20,1.0e20,100.0,1,4680,3601.940822254
ipwlb,mcnd_arcs,c54,324,sinabc2,-1.0e20,1.0e20,100.0,1,4680,3601.979867625,-1.0e20,1.0e20,100.0,1,4680,3601.979867625,-1.0e20,1.0e20,100.0,1,4680,3601.979867625,-1.0e20,1.0e20,100.0,1,4680,3601.979867625
ipwlb,mcnd_arcs,c54,325,sinabc3,-1.0e20,1.0e20,100.0,1,6760,3602.0441366990003,-1.0e20,1.0e20,100.0,1,6760,3602.0441366990003,-1.0e20,1.0e20,100.0,1,6760,3602.0441366990003,-1.0e20,1.0e20,100.0,1,6760,3602.0441366990003
ipwlb,mcnd_arcs,c54,327,pardivexp,-1.0e20,1.0e20,100.0,1,4680,3601.9842956260004,-1.0e20,1.0e20,100.0,1,4680,3601.9842956260004,-1.0e20,1.0e20,100.0,1,4680,3601.9842956260004,-1.0e20,1.0e20,100.0,1,4680,3601.9842956260004
ipwlb,mcnd_arcs,c54,328,sqrt,-1.0e20,1.0e20,100.0,1,3120,3602.630705678,-1.0e20,1.0e20,100.0,1,3120,3602.630705678,-1.0e20,1.0e20,100.0,1,3120,3602.630705678,-1.0e20,1.0e20,100.0,1,3120,3602.630705678
ipwlb,mcnd_arcs,c54,329,square,-1.0e20,1.0e20,100.0,1,4680,3602.035577766,-1.0e20,1.0e20,100.0,1,4680,3602.035577766,-1.0e20,1.0e20,100.0,1,4680,3602.035577766,-1.0e20,1.0e20,100.0,1,4680,3602.035577766
ipwlb,mcnd_arcs,c100_400_30_F_L_10,33,sinabc1,-1.0e20,1.0e20,100.0,1,3600,3601.102622546,-1.0e20,1.0e20,100.0,1,3600,3601.102622546,-1.0e20,1.0e20,100.0,1,3600,3601.102622546,-1.0e20,1.0e20,100.0,1,3600,3601.102622546
ipwlb,mcnd_arcs,c54,330,log,-1.0e20,1.0e20,100.0,1,2600,3602.370361442,-1.0e20,1.0e20,100.0,1,2600,3602.370361442,-1.0e20,1.0e20,100.0,1,2600,3602.370361442,-1.0e20,1.0e20,100.0,1,2600,3602.370361442
ipwlb,mcnd_arcs,c55,331,exp,-1.0e20,1.0e20,100.0,1,2064,3601.788140813,-1.0e20,1.0e20,100.0,1,2064,3601.788140813,-1.0e20,1.0e20,100.0,1,2064,3601.788140813,-1.0e20,1.0e20,100.0,1,2064,3601.788140813
ipwlb,mcnd_arcs,c55,332,cubic,-1.0e20,1.0e20,100.0,1,2580,3601.8997043990003,-1.0e20,1.0e20,100.0,1,2580,3601.8997043990003,-1.0e20,1.0e20,100.0,1,2580,3601.8997043990003,-1.0e20,1.0e20,100.0,1,2580,3601.8997043990003
ipwlb,mcnd_arcs,c55,333,sinabc1,-1.0e20,1.0e20,100.0,1,4644,3601.811635377,-1.0e20,1.0e20,100.0,1,4644,3601.811635377,-1.0e20,1.0e20,100.0,1,4644,3601.811635377,-1.0e20,1.0e20,100.0,1,4644,3601.811635377
ipwlb,mcnd_arcs,c55,334,sinabc2,-1.0e20,1.0e20,100.0,1,4644,3601.854299859,-1.0e20,1.0e20,100.0,1,4644,3601.854299859,-1.0e20,1.0e20,100.0,1,4644,3601.854299859,-1.0e20,1.0e20,100.0,1,4644,3601.854299859
ipwlb,mcnd_arcs,c55,335,sinabc3,-1.0e20,1.0e20,100.0,1,6708,3601.8004903630003,-1.0e20,1.0e20,100.0,1,6708,3601.8004903630003,-1.0e20,1.0e20,100.0,1,6708,3601.8004903630003,-1.0e20,1.0e20,100.0,1,6708,3601.8004903630003
ipwlb,mcnd_arcs,c55,337,pardivexp,-1.0e20,1.0e20,100.0,1,4644,3602.101682801,-1.0e20,1.0e20,100.0,1,4644,3602.101682801,-1.0e20,1.0e20,100.0,1,4644,3602.101682801,-1.0e20,1.0e20,100.0,1,4644,3602.101682801
ipwlb,mcnd_arcs,c55,338,sqrt,-1.0e20,1.0e20,100.0,1,3096,3602.4692592640004,-1.0e20,1.0e20,100.0,1,3096,3602.4692592640004,-1.0e20,1.0e20,100.0,1,3096,3602.4692592640004,-1.0e20,1.0e20,100.0,1,3096,3602.4692592640004
ipwlb,mcnd_arcs,c55,339,square,-1.0e20,1.0e20,100.0,1,4644,3602.409813821,-1.0e20,1.0e20,100.0,1,4644,3602.409813821,-1.0e20,1.0e20,100.0,1,4644,3602.409813821,-1.0e20,1.0e20,100.0,1,4644,3602.409813821
ipwlb,mcnd_arcs,c100_400_30_F_L_10,34,sinabc2,-1.0e20,1.0e20,100.0,1,3600,3601.109285257,-1.0e20,1.0e20,100.0,1,3600,3601.109285257,-1.0e20,1.0e20,100.0,1,3600,3601.109285257,-1.0e20,1.0e20,100.0,1,3600,3601.109285257
ipwlb,mcnd_arcs,c55,340,log,-1.0e20,1.0e20,100.0,1,2580,3602.109365064,-1.0e20,1.0e20,100.0,1,2580,3602.109365064,-1.0e20,1.0e20,100.0,1,2580,3602.109365064,-1.0e20,1.0e20,100.0,1,2580,3602.109365064
ipwlb,mcnd_arcs,c56,341,exp,-1.0e20,1.0e20,100.0,1,2072,3601.8095438600003,-1.0e20,1.0e20,100.0,1,2072,3601.8095438600003,-1.0e20,1.0e20,100.0,1,2072,3601.8095438600003,-1.0e20,1.0e20,100.0,1,2072,3601.8095438600003
ipwlb,mcnd_arcs,c56,342,cubic,-1.0e20,1.0e20,100.0,1,2590,3601.791781578,-1.0e20,1.0e20,100.0,1,2590,3601.791781578,-1.0e20,1.0e20,100.0,1,2590,3601.791781578,-1.0e20,1.0e20,100.0,1,2590,3601.791781578
ipwlb,mcnd_arcs,c56,343,sinabc1,-1.0e20,1.0e20,100.0,1,4662,3601.8881017370004,-1.0e20,1.0e20,100.0,1,4662,3601.8881017370004,-1.0e20,1.0e20,100.0,1,4662,3601.8881017370004,-1.0e20,1.0e20,100.0,1,4662,3601.8881017370004
ipwlb,mcnd_arcs,c56,344,sinabc2,-1.0e20,1.0e20,100.0,1,4662,3601.874486218,-1.0e20,1.0e20,100.0,1,4662,3601.874486218,-1.0e20,1.0e20,100.0,1,4662,3601.874486218,-1.0e20,1.0e20,100.0,1,4662,3601.874486218
ipwlb,mcnd_arcs,c56,345,sinabc3,-1.0e20,1.0e20,100.0,1,6734,3601.863919707,-1.0e20,1.0e20,100.0,1,6734,3601.863919707,-1.0e20,1.0e20,100.0,1,6734,3601.863919707,-1.0e20,1.0e20,100.0,1,6734,3601.863919707
ipwlb,mcnd_arcs,c56,347,pardivexp,-1.0e20,1.0e20,100.0,1,4662,3601.863172018,-1.0e20,1.0e20,100.0,1,4662,3601.863172018,-1.0e20,1.0e20,100.0,1,4662,3601.863172018,-1.0e20,1.0e20,100.0,1,4662,3601.863172018
ipwlb,mcnd_arcs,c56,348,sqrt,-1.0e20,1.0e20,100.0,1,3108,3602.224709866,-1.0e20,1.0e20,100.0,1,3108,3602.224709866,-1.0e20,1.0e20,100.0,1,3108,3602.224709866,-1.0e20,1.0e20,100.0,1,3108,3602.224709866
ipwlb,mcnd_arcs,c56,349,square,-1.0e20,1.0e20,100.0,1,4662,3601.793018623,-1.0e20,1.0e20,100.0,1,4662,3601.793018623,-1.0e20,1.0e20,100.0,1,4662,3601.793018623,-1.0e20,1.0e20,100.0,1,4662,3601.793018623
ipwlb,mcnd_arcs,c100_400_30_F_L_10,35,sinabc3,-1.0e20,1.0e20,100.0,1,5200,3601.1060681020003,-1.0e20,1.0e20,100.0,1,5200,3601.1060681020003,-1.0e20,1.0e20,100.0,1,5200,3601.1060681020003,-1.0e20,1.0e20,100.0,1,5200,3601.1060681020003
ipwlb,mcnd_arcs,c56,350,log,-1.0e20,1.0e20,100.0,1,2590,3601.7447966890004,-1.0e20,1.0e20,100.0,1,2590,3601.7447966890004,-1.0e20,1.0e20,100.0,1,2590,3601.7447966890004,-1.0e20,1.0e20,100.0,1,2590,3601.7447966890004
ipwlb,mcnd_arcs,c57,351,exp,-1.0e20,1.0e20,100.0,1,2720,3601.2881426980002,-1.0e20,1.0e20,100.0,1,2720,3601.2881426980002,-1.0e20,1.0e20,100.0,1,2720,3601.2881426980002,-1.0e20,1.0e20,100.0,1,2720,3601.2881426980002
ipwlb,mcnd_arcs,c57,352,cubic,-1.0e20,1.0e20,100.0,1,3400,3601.37946197,-1.0e20,1.0e20,100.0,1,3400,3601.37946197,-1.0e20,1.0e20,100.0,1,3400,3601.37946197,-1.0e20,1.0e20,100.0,1,3400,3601.37946197
ipwlb,mcnd_arcs,c57,353,sinabc1,139727.71902273246,135193.16385321648,-3.3541305198236886,2,6338,2296.611717408,139727.71902273246,135193.16385321648,-3.3541305198236886,2,6338,2296.611717408,139727.71902273246,135193.16385321648,-3.3541305198236886,2,6338,2296.611717408,139727.71902273246,135193.16385321648,-3.3541305198236886,2,6338,2296.611717408
ipwlb,mcnd_arcs,c57,354,sinabc2,-1.0e20,1.0e20,100.0,1,6120,3601.381783652,-1.0e20,1.0e20,100.0,1,6120,3601.381783652,-1.0e20,1.0e20,100.0,1,6120,3601.381783652,-1.0e20,1.0e20,100.0,1,6120,3601.381783652
ipwlb,mcnd_arcs,c57,355,sinabc3,-1.0e20,1.0e20,100.0,1,8840,3601.3762647420003,-1.0e20,1.0e20,100.0,1,8840,3601.3762647420003,-1.0e20,1.0e20,100.0,1,8840,3601.3762647420003,-1.0e20,1.0e20,100.0,1,8840,3601.3762647420003
ipwlb,mcnd_arcs,c57,357,pardivexp,-1.0e20,1.0e20,100.0,1,6120,3601.4596131750004,-1.0e20,1.0e20,100.0,1,6120,3601.4596131750004,-1.0e20,1.0e20,100.0,1,6120,3601.4596131750004,-1.0e20,1.0e20,100.0,1,6120,3601.4596131750004
ipwlb,mcnd_arcs,c57,358,sqrt,-1.0e20,1.0e20,100.0,1,4080,3601.3618377260004,-1.0e20,1.0e20,100.0,1,4080,3601.3618377260004,-1.0e20,1.0e20,100.0,1,4080,3601.3618377260004,-1.0e20,1.0e20,100.0,1,4080,3601.3618377260004
ipwlb,mcnd_arcs,c57,359,square,-1.0e20,1.0e20,100.0,1,6120,3601.393283486,-1.0e20,1.0e20,100.0,1,6120,3601.393283486,-1.0e20,1.0e20,100.0,1,6120,3601.393283486,-1.0e20,1.0e20,100.0,1,6120,3601.393283486
ipwlb,mcnd_arcs,c57,360,log,-1.0e20,1.0e20,100.0,1,3400,3601.348330915,-1.0e20,1.0e20,100.0,1,3400,3601.348330915,-1.0e20,1.0e20,100.0,1,3400,3601.348330915,-1.0e20,1.0e20,100.0,1,3400,3601.348330915
ipwlb,mcnd_arcs,c58,361,exp,-1.0e20,1.0e20,100.0,1,2720,3601.3653589110004,-1.0e20,1.0e20,100.0,1,2720,3601.3653589110004,-1.0e20,1.0e20,100.0,1,2720,3601.3653589110004,-1.0e20,1.0e20,100.0,1,2720,3601.3653589110004
ipwlb,mcnd_arcs,c58,362,cubic,-1.0e20,1.0e20,100.0,1,3400,3601.379547116,-1.0e20,1.0e20,100.0,1,3400,3601.379547116,-1.0e20,1.0e20,100.0,1,3400,3601.379547116,-1.0e20,1.0e20,100.0,1,3400,3601.379547116
ipwlb,mcnd_arcs,c58,363,sinabc1,263858.17886484176,264996.38969097665,0.4295193709854713,2,6243,3601.036021748,263858.17886484176,264996.38969097665,0.4295193709854713,2,6243,3601.036021748,263858.17886484176,264996.38969097665,0.4295193709854713,2,6243,3601.036021748,263858.17886484176,264996.38969097665,0.4295193709854713,2,6243,3601.036021748
ipwlb,mcnd_arcs,c58,364,sinabc2,-1.0e20,1.0e20,100.0,1,6120,3601.4008639840004,-1.0e20,1.0e20,100.0,1,6120,3601.4008639840004,-1.0e20,1.0e20,100.0,1,6120,3601.4008639840004,-1.0e20,1.0e20,100.0,1,6120,3601.4008639840004
ipwlb,mcnd_arcs,c58,365,sinabc3,-1.0e20,1.0e20,100.0,1,8840,3601.472092374,-1.0e20,1.0e20,100.0,1,8840,3601.472092374,-1.0e20,1.0e20,100.0,1,8840,3601.472092374,-1.0e20,1.0e20,100.0,1,8840,3601.472092374
ipwlb,mcnd_arcs,c58,367,pardivexp,-1.0e20,1.0e20,100.0,1,6120,3601.4877639740002,-1.0e20,1.0e20,100.0,1,6120,3601.4877639740002,-1.0e20,1.0e20,100.0,1,6120,3601.4877639740002,-1.0e20,1.0e20,100.0,1,6120,3601.4877639740002
ipwlb,mcnd_arcs,c58,368,sqrt,-1.0e20,1.0e20,100.0,1,4080,3601.3648810470004,-1.0e20,1.0e20,100.0,1,4080,3601.3648810470004,-1.0e20,1.0e20,100.0,1,4080,3601.3648810470004,-1.0e20,1.0e20,100.0,1,4080,3601.3648810470004
ipwlb,mcnd_arcs,c58,369,square,-1.0e20,1.0e20,100.0,1,6120,3601.391827195,-1.0e20,1.0e20,100.0,1,6120,3601.391827195,-1.0e20,1.0e20,100.0,1,6120,3601.391827195,-1.0e20,1.0e20,100.0,1,6120,3601.391827195
ipwlb,mcnd_arcs,c100_400_30_F_L_10,37,pardivexp,-1.0e20,1.0e20,100.0,1,3600,3601.113088978,-1.0e20,1.0e20,100.0,1,3600,3601.113088978,-1.0e20,1.0e20,100.0,1,3600,3601.113088978,-1.0e20,1.0e20,100.0,1,3600,3601.113088978
ipwlb,mcnd_arcs,c58,370,log,-1.0e20,1.0e20,100.0,1,3400,3601.3732909950004,-1.0e20,1.0e20,100.0,1,3400,3601.3732909950004,-1.0e20,1.0e20,100.0,1,3400,3601.3732909950004,-1.0e20,1.0e20,100.0,1,3400,3601.3732909950004
ipwlb,mcnd_arcs,c59,371,exp,-1.0e20,1.0e20,100.0,1,2748,3601.3587858590004,-1.0e20,1.0e20,100.0,1,2748,3601.3587858590004,-1.0e20,1.0e20,100.0,1,2748,3601.3587858590004,-1.0e20,1.0e20,100.0,1,2748,3601.3587858590004
ipwlb,mcnd_arcs,c59,372,cubic,-1.0e20,1.0e20,100.0,1,3435,3601.380766262,-1.0e20,1.0e20,100.0,1,3435,3601.380766262,-1.0e20,1.0e20,100.0,1,3435,3601.380766262,-1.0e20,1.0e20,100.0,1,3435,3601.380766262
ipwlb,mcnd_arcs,c59,373,sinabc1,-1.0e20,1.0e20,100.0,1,6183,3601.347947689,-1.0e20,1.0e20,100.0,1,6183,3601.347947689,-1.0e20,1.0e20,100.0,1,6183,3601.347947689,-1.0e20,1.0e20,100.0,1,6183,3601.347947689
ipwlb,mcnd_arcs,c59,374,sinabc2,-1.0e20,1.0e20,100.0,1,6183,3601.4359944350003,-1.0e20,1.0e20,100.0,1,6183,3601.4359944350003,-1.0e20,1.0e20,100.0,1,6183,3601.4359944350003,-1.0e20,1.0e20,100.0,1,6183,3601.4359944350003
ipwlb,mcnd_arcs,c59,375,sinabc3,-1.0e20,1.0e20,100.0,1,8931,3601.351557922,-1.0e20,1.0e20,100.0,1,8931,3601.351557922,-1.0e20,1.0e20,100.0,1,8931,3601.351557922,-1.0e20,1.0e20,100.0,1,8931,3601.351557922
ipwlb,mcnd_arcs,c59,377,pardivexp,-1.0e20,1.0e20,100.0,1,6183,3601.4428886570004,-1.0e20,1.0e20,100.0,1,6183,3601.4428886570004,-1.0e20,1.0e20,100.0,1,6183,3601.4428886570004,-1.0e20,1.0e20,100.0,1,6183,3601.4428886570004
ipwlb,mcnd_arcs,c59,378,sqrt,-1.0e20,1.0e20,100.0,1,4122,3601.3762165350004,-1.0e20,1.0e20,100.0,1,4122,3601.3762165350004,-1.0e20,1.0e20,100.0,1,4122,3601.3762165350004,-1.0e20,1.0e20,100.0,1,4122,3601.3762165350004
ipwlb,mcnd_arcs,c59,379,square,-1.0e20,1.0e20,100.0,1,6183,3601.314961077,-1.0e20,1.0e20,100.0,1,6183,3601.314961077,-1.0e20,1.0e20,100.0,1,6183,3601.314961077,-1.0e20,1.0e20,100.0,1,6183,3601.314961077
ipwlb,mcnd_arcs,c100_400_30_F_L_10,38,sqrt,-1.0e20,1.0e20,100.0,1,2400,1662.195512107,-1.0e20,1.0e20,100.0,1,2400,1662.195512107,-1.0e20,1.0e20,100.0,1,2400,1662.195512107,-1.0e20,1.0e20,100.0,1,2400,1662.195512107
ipwlb,mcnd_arcs,c59,380,log,-1.0e20,1.0e20,100.0,1,3435,3601.350247955,-1.0e20,1.0e20,100.0,1,3435,3601.350247955,-1.0e20,1.0e20,100.0,1,3435,3601.350247955,-1.0e20,1.0e20,100.0,1,3435,3601.350247955
ipwlb,mcnd_arcs,c60,381,exp,-1.0e20,1.0e20,100.0,1,2744,3601.364506844,-1.0e20,1.0e20,100.0,1,2744,3601.364506844,-1.0e20,1.0e20,100.0,1,2744,3601.364506844,-1.0e20,1.0e20,100.0,1,2744,3601.364506844
ipwlb,mcnd_arcs,c60,382,cubic,-1.0e20,1.0e20,100.0,1,3430,3601.363369775,-1.0e20,1.0e20,100.0,1,3430,3601.363369775,-1.0e20,1.0e20,100.0,1,3430,3601.363369775,-1.0e20,1.0e20,100.0,1,3430,3601.363369775
ipwlb,mcnd_arcs,c60,383,sinabc1,-1.0e20,1.0e20,100.0,1,6174,3601.4698819150003,-1.0e20,1.0e20,100.0,1,6174,3601.4698819150003,-1.0e20,1.0e20,100.0,1,6174,3601.4698819150003,-1.0e20,1.0e20,100.0,1,6174,3601.4698819150003
ipwlb,mcnd_arcs,c60,384,sinabc2,-1.0e20,1.0e20,100.0,1,6174,3601.437067143,-1.0e20,1.0e20,100.0,1,6174,3601.437067143,-1.0e20,1.0e20,100.0,1,6174,3601.437067143,-1.0e20,1.0e20,100.0,1,6174,3601.437067143
ipwlb,mcnd_arcs,c60,385,sinabc3,-1.0e20,1.0e20,100.0,1,8918,3601.3674744140003,-1.0e20,1.0e20,100.0,1,8918,3601.3674744140003,-1.0e20,1.0e20,100.0,1,8918,3601.3674744140003,-1.0e20,1.0e20,100.0,1,8918,3601.3674744140003
ipwlb,mcnd_arcs,c60,387,pardivexp,-1.0e20,1.0e20,100.0,1,6174,3601.3549954120003,-1.0e20,1.0e20,100.0,1,6174,3601.3549954120003,-1.0e20,1.0e20,100.0,1,6174,3601.3549954120003,-1.0e20,1.0e20,100.0,1,6174,3601.3549954120003
ipwlb,mcnd_arcs,c60,388,sqrt,-1.0e20,1.0e20,100.0,1,4116,3601.3610091640003,-1.0e20,1.0e20,100.0,1,4116,3601.3610091640003,-1.0e20,1.0e20,100.0,1,4116,3601.3610091640003,-1.0e20,1.0e20,100.0,1,4116,3601.3610091640003
ipwlb,mcnd_arcs,c60,389,square,-1.0e20,1.0e20,100.0,1,6174,3601.394672454,-1.0e20,1.0e20,100.0,1,6174,3601.394672454,-1.0e20,1.0e20,100.0,1,6174,3601.394672454,-1.0e20,1.0e20,100.0,1,6174,3601.394672454
ipwlb,mcnd_arcs,c100_400_30_F_L_10,39,square,-1.0e20,1.0e20,100.0,1,3600,3601.1638536230003,-1.0e20,1.0e20,100.0,1,3600,3601.1638536230003,-1.0e20,1.0e20,100.0,1,3600,3601.1638536230003,-1.0e20,1.0e20,100.0,1,3600,3601.1638536230003
ipwlb,mcnd_arcs,c60,390,log,-1.0e20,1.0e20,100.0,1,3430,3601.3510663220004,-1.0e20,1.0e20,100.0,1,3430,3601.3510663220004,-1.0e20,1.0e20,100.0,1,3430,3601.3510663220004,-1.0e20,1.0e20,100.0,1,3430,3601.3510663220004
ipwlb,mcnd_arcs,c61,391,exp,-1.0e20,1.0e20,100.0,1,2740,3602.991437396,-1.0e20,1.0e20,100.0,1,2740,3602.991437396,-1.0e20,1.0e20,100.0,1,2740,3602.991437396,-1.0e20,1.0e20,100.0,1,2740,3602.991437396
ipwlb,mcnd_arcs,c61,392,cubic,-1.0e20,1.0e20,100.0,1,3425,3602.4706124530003,-1.0e20,1.0e20,100.0,1,3425,3602.4706124530003,-1.0e20,1.0e20,100.0,1,3425,3602.4706124530003,-1.0e20,1.0e20,100.0,1,3425,3602.4706124530003
ipwlb,mcnd_arcs,c61,393,sinabc1,-1.0e20,1.0e20,100.0,1,6165,3603.5276517630004,-1.0e20,1.0e20,100.0,1,6165,3603.5276517630004,-1.0e20,1.0e20,100.0,1,6165,3603.5276517630004,-1.0e20,1.0e20,100.0,1,6165,3603.5276517630004
ipwlb,mcnd_arcs,c61,394,sinabc2,-1.0e20,1.0e20,100.0,1,6165,3602.692350278,-1.0e20,1.0e20,100.0,1,6165,3602.692350278,-1.0e20,1.0e20,100.0,1,6165,3602.692350278,-1.0e20,1.0e20,100.0,1,6165,3602.692350278
ipwlb,mcnd_arcs,c61,395,sinabc3,-1.0e20,1.0e20,100.0,1,8905,3602.7590478190004,-1.0e20,1.0e20,100.0,1,8905,3602.7590478190004,-1.0e20,1.0e20,100.0,1,8905,3602.7590478190004,-1.0e20,1.0e20,100.0,1,8905,3602.7590478190004
ipwlb,mcnd_arcs,c61,397,pardivexp,-1.0e20,1.0e20,100.0,1,6165,3603.251447821,-1.0e20,1.0e20,100.0,1,6165,3603.251447821,-1.0e20,1.0e20,100.0,1,6165,3603.251447821,-1.0e20,1.0e20,100.0,1,6165,3603.251447821
ipwlb,mcnd_arcs,c61,398,sqrt,-1.0e20,1.0e20,100.0,1,4110,3603.0115658460004,-1.0e20,1.0e20,100.0,1,4110,3603.0115658460004,-1.0e20,1.0e20,100.0,1,4110,3603.0115658460004,-1.0e20,1.0e20,100.0,1,4110,3603.0115658460004
ipwlb,mcnd_arcs,c61,399,square,-1.0e20,1.0e20,100.0,1,6165,3603.159622598,-1.0e20,1.0e20,100.0,1,6165,3603.159622598,-1.0e20,1.0e20,100.0,1,6165,3603.159622598,-1.0e20,1.0e20,100.0,1,6165,3603.159622598
ipwlb,mcnd_arcs,c100_400_10_F_L_10,4,sinabc2,31080.746842595836,31272.87939986011,0.6143743747022347,4,3665,3601.03419927,31080.746842595836,31272.87939986011,0.6143743747022347,4,3665,3601.03419927,31080.746842595836,31272.87939986011,0.6143743747022347,4,3665,3601.03419927,31080.746842595836,31272.87939986011,0.6143743747022347,4,3665,3601.03419927
ipwlb,mcnd_arcs,c100_400_30_F_L_10,40,log,-1.0e20,1.0e20,100.0,1,2000,3601.1070452400004,-1.0e20,1.0e20,100.0,1,2000,3601.1070452400004,-1.0e20,1.0e20,100.0,1,2000,3601.1070452400004,-1.0e20,1.0e20,100.0,1,2000,3601.1070452400004
ipwlb,mcnd_arcs,c61,400,log,-1.0e20,1.0e20,100.0,1,3425,3602.988717185,-1.0e20,1.0e20,100.0,1,3425,3602.988717185,-1.0e20,1.0e20,100.0,1,3425,3602.988717185,-1.0e20,1.0e20,100.0,1,3425,3602.988717185
